"","Date","Close","Volume","Symbol","Topic1","Topic2","Topic3"
"1","6/2/2008","717.4","  1221774","AIG",no article,no article,no article
"2","6/3/2008","720.2","  1281171","AIG","replace CEO","Mortgage","Steps Down"
"3","6/4/2008","714.4","  1438460","AIG","replace CEO","Mortgage","Steps Down"
"4","6/5/2008","728.2","   880982","AIG","replace CEO","Mortgage","Steps Down"
"5","6/6/2008","678.6","  2488834","AIG","replace CEO","Mortgage","Steps Down"
"6","6/9/2008","669.8","  1492212","AIG","replace CEO","Mortgage","Steps Down"
"7","6/10/2008","685.6","  1386112","AIG","replace CEO","Mortgage","Steps Down"
"8","6/11/2008","665.2","  1603126","AIG","replace CEO","Mortgage","Steps Down"
"9","6/12/2008","673.6","  1218087","AIG","replace CEO","Mortgage","Steps Down"
"10","6/13/2008","683.6","  1194369","AIG","replace CEO","Mortgage","Steps Down"
"11","6/16/2008","680.2","  1274921","AIG","replace CEO","Mortgage","Steps Down"
"12","6/17/2008","645.6","  1498926","AIG","replace CEO","Mortgage","Steps Down"
"13","6/18/2008","630.4","  1755292","AIG","replace CEO","Mortgage","Steps Down"
"14","6/19/2008","661.4","  2090692","AIG","replace CEO","Mortgage","Steps Down"
"15","6/20/2008","642","  1543838","AIG","replace CEO","Mortgage","Steps Down"
"16","6/23/2008","606","  1778357","AIG","replace CEO","Mortgage","Steps Down"
"17","6/24/2008","596.6","  1709776","AIG","replace CEO","Mortgage","Steps Down"
"18","6/25/2008","594.8","  1558552","AIG","replace CEO","Mortgage","Steps Down"
"19","6/26/2008","561.8","  1613584","AIG","replace CEO","Mortgage","Steps Down"
"20","6/27/2008","555","  1870076","AIG","replace CEO","Mortgage","Steps Down"
"21","6/30/2008","529.2","  2153419","AIG","replace CEO","Mortgage","Steps Down"
"22","7/1/2008","534.6","  2032535","AIG","replace CEO","Mortgage","Steps Down"
"23","7/2/2008","535","  1535409","AIG","replace CEO","Mortgage","Steps Down"
"24","7/3/2008","524.8","   866133","AIG","replace CEO","Mortgage","Steps Down"
"25","7/7/2008","518.8","  1459437","AIG","replace CEO","Mortgage","Steps Down"
"26","7/8/2008","548","  1641343","AIG","replace CEO","Mortgage","Steps Down"
"27","7/9/2008","522.8","  1482432","AIG","replace CEO","Mortgage","Steps Down"
"28","7/10/2008","479.8","  2530855","AIG","replace CEO","Mortgage","Steps Down"
"29","7/11/2008","461.6","  3044208","AIG","replace CEO","Mortgage","Steps Down"
"30","7/14/2008","451","  1552748","AIG","replace CEO","Mortgage","Steps Down"
"31","7/15/2008","412.8","  3571162","AIG","replace CEO","Mortgage","Steps Down"
"32","7/16/2008","465.6","  2468693","AIG","replace CEO","Mortgage","Steps Down"
"33","7/17/2008","498.4","  2566438","AIG","replace CEO","Mortgage","Steps Down"
"34","7/18/2008","501.4","  1937364","AIG","replace CEO","Mortgage","Steps Down"
"35","7/21/2008","530.6","  2472026","AIG","replace CEO","Mortgage","Steps Down"
"36","7/22/2008","562.8","  1822184","AIG","replace CEO","Mortgage","Steps Down"
"37","7/23/2008","602","  2508382","AIG","replace CEO","Mortgage","Steps Down"
"38","7/24/2008","548.6","  2095494","AIG","replace CEO","Mortgage","Steps Down"
"39","7/25/2008","544.8","  1625552","AIG","replace CEO","Mortgage","Steps Down"
"40","7/28/2008","479.2","  2253048","AIG","replace CEO","Mortgage","Steps Down"
"41","7/29/2008","517","  3127662","AIG","replace CEO","Mortgage","Steps Down"
"42","7/30/2008","535.2","  1980372","AIG","replace CEO","Mortgage","Steps Down"
"43","7/31/2008","521","  1426766","AIG","replace CEO","Mortgage","Steps Down"
"44","8/1/2008","535.8","  1174199","AIG","replace CEO","Mortgage","Steps Down"
"45","8/4/2008","533.8","  1090457","AIG","replace CEO","Mortgage","Steps Down"
"46","8/5/2008","597.8","  2082752","AIG","replace CEO","Mortgage","Steps Down"
"47","8/6/2008","581.8","  1793267","AIG","replace CEO","Mortgage","Steps Down"
"48","8/7/2008","476.8","  7748972","AIG","replace CEO","Mortgage","Steps Down"
"49","8/8/2008","497.4","  3036489","AIG","replace CEO","Mortgage","Steps Down"
"50","8/11/2008","489.4","  2045412","AIG","replace CEO","Mortgage","Steps Down"
"51","8/12/2008","457","  2180188","AIG","replace CEO","Mortgage","Steps Down"
"52","8/13/2008","441","  2732800","AIG","replace CEO","Mortgage","Steps Down"
"53","8/14/2008","456.4","  1600082","AIG","replace CEO","Mortgage","Steps Down"
"54","8/15/2008","459.8","  1549068","AIG","replace CEO","Mortgage","Steps Down"
"55","8/18/2008","432","  1628217","AIG","replace CEO","Mortgage","Steps Down"
"56","8/19/2008","406.4","  2921065","AIG","replace CEO","Mortgage","Steps Down"
"57","8/20/2008","416","  1913117","AIG","replace CEO","Mortgage","Steps Down"
"58","8/21/2008","395.6","  2365706","AIG","replace CEO","Mortgage","Steps Down"
"59","8/22/2008","397.4","  2385160","AIG","replace CEO","Mortgage","Steps Down"
"60","8/25/2008","375.6","  2428748","AIG","replace CEO","Mortgage","Steps Down"
"61","8/26/2008","392.8","  2204527","AIG","replace CEO","Mortgage","Steps Down"
"62","8/27/2008","400","  1885613","AIG","replace CEO","Mortgage","Steps Down"
"63","8/28/2008","430.2","  1971050","AIG","replace CEO","Mortgage","Steps Down"
"64","8/29/2008","429.8","  1309910","AIG","replace CEO","Mortgage","Steps Down"
"65","9/2/2008","439.2","  1706447","AIG","replace CEO","Mortgage","Steps Down"
"66","9/3/2008","451.6","  1388603","AIG","replace CEO","Mortgage","Steps Down"
"67","9/4/2008","424.4","  2080518","AIG","replace CEO","Mortgage","Steps Down"
"68","9/5/2008","446.8","  2338864","AIG","replace CEO","Mortgage","Steps Down"
"69","9/8/2008","455.2","  2774485","AIG","replace CEO","Mortgage","Steps Down"
"70","9/9/2008","367.4","  4389113","AIG","replace CEO","Mortgage","Steps Down"
"71","9/10/2008","350","  4126816","AIG","replace CEO","Mortgage","Steps Down"
"72","9/11/2008","351","  8484006","AIG","replace CEO","Mortgage","Steps Down"
"73","9/12/2008","242.8"," 16033189","AIG","replace CEO","Mortgage","Steps Down"
"74","9/15/2008","95.2"," 37064933","AIG","replace CEO","Mortgage","Steps Down"
"75","9/16/2008","75"," 60693699","AIG","replace CEO","Mortgage","Steps Down"
"76","9/17/2008","41"," 27304960","AIG","replace CEO","Mortgage","Steps Down"
"77","9/18/2008","53.8"," 12277888","AIG","replace CEO","Mortgage","Steps Down"
"78","9/19/2008","77"," 25106188","AIG","replace CEO","Mortgage","Steps Down"
"79","9/22/2008","94.4"," 19929192","AIG","replace CEO","Mortgage","Steps Down"
"80","9/23/2008","100"," 12339316","AIG","replace CEO","Mortgage","Steps Down"
"81","9/24/2008","66.2"," 14077837","AIG","replace CEO","Mortgage","Steps Down"
"82","9/25/2008","60.4"," 15548308","AIG","replace CEO","Mortgage","Steps Down"
"83","9/26/2008","63","  6752678","AIG","replace CEO","Mortgage","Steps Down"
"84","9/29/2008","50","  7705277","AIG","replace CEO","Mortgage","Steps Down"
"85","9/30/2008","66.6","  5495675","AIG","yen","japan","insurer"
"86","10/1/2008","79","  6191201","AIG","yen","japan","insurer"
"87","10/2/2008","80","  4914401","AIG","yen","japan","insurer"
"88","10/3/2008","77.2"," 12046047","AIG","yen","japan","insurer"
"89","10/6/2008","77.4","  6551449","AIG","philippine","philamlife","interested buyers"
"90","10/7/2008","70.2","  4514266","AIG","philippine","philamlife","interested buyers"
"91","10/8/2008","63.8","  4370312","AIG","philippine","philamlife","interested buyers"
"92","10/9/2008","47.8"," 11677865","AIG","philippine","philamlife","interested buyers"
"93","10/10/2008","46.6"," 11418015","AIG","philippine","philamlife","interested buyers"
"94","10/13/2008","51.4","  7083787","AIG","philippine","philamlife","interested buyers"
"95","10/14/2008","56","  5142452","AIG","philippine","philamlife","interested buyers"
"96","10/15/2008","48.6","  3301432","AIG","philippine","philamlife","interested buyers"
"97","10/16/2008","48.6","  4305995","AIG","philippine","philamlife","interested buyers"
"98","10/17/2008","42","  5310081","AIG","philippine","philamlife","interested buyers"
"99","10/20/2008","46.2","  4213545","AIG","philippine","philamlife","interested buyers"
"100","10/21/2008","44.2","  2586366","AIG","philippine","philamlife","interested buyers"
"101","10/22/2008","42.2","  2741621","AIG","philippine","philamlife","interested buyers"
"102","10/23/2008","42","  3257479","AIG","philippine","philamlife","interested buyers"
"103","10/24/2008","34","  5485154","AIG","philippine","philamlife","interested buyers"
"104","10/27/2008","27","  5252077","AIG","philippine","philamlife","interested buyers"
"105","10/28/2008","36.6","  5222483","AIG","philippine","philamlife","interested buyers"
"106","10/29/2008","31","  5527508","AIG","philippine","philamlife","interested buyers"
"107","10/30/2008","32.6","  4215640","AIG","philippine","philamlife","interested buyers"
"108","10/31/2008","38.2","  5080440","AIG","philippine","philamlife","interested buyers"
"109","11/3/2008","42.8","  5223760","AIG","philippine","philamlife","interested buyers"
"110","11/4/2008","48.2","  5773587","AIG","philippine","philamlife","interested buyers"
"111","11/5/2008","41.2","  3943362","AIG","philippine","philamlife","interested buyers"
"112","11/6/2008","37.4","  3502836","AIG","philippine","philamlife","interested buyers"
"113","11/7/2008","42.2","  3707799","AIG","philippine","philamlife","interested buyers"
"114","11/10/2008","45.6"," 10572739","AIG","philippine","philamlife","interested buyers"
"115","11/11/2008","45.2","  4502391","AIG","philippine","philamlife","interested buyers"
"116","11/12/2008","40.6","  2998119","AIG","philippine","philamlife","interested buyers"
"117","11/13/2008","41.2","  4633593","AIG","philippine","philamlife","interested buyers"
"118","11/14/2008","41.6","  2885210","AIG","philippine","philamlife","interested buyers"
"119","11/17/2008","38.2","  2743700","AIG","philippine","philamlife","interested buyers"
"120","11/18/2008","39","  2558232","AIG","philippine","philamlife","interested buyers"
"121","11/19/2008","31.2","  3129374","AIG","philippine","philamlife","interested buyers"
"122","11/20/2008","28.8","  4236793","AIG","philippine","philamlife","interested buyers"
"123","11/21/2008","32","  4670922","AIG","philippine","philamlife","interested buyers"
"124","11/24/2008","35.4","  2621738","AIG","philippine","philamlife","interested buyers"
"125","11/25/2008","35.4","  2440940","AIG","philippine","philamlife","interested buyers"
"126","11/26/2008","39","  2907514","AIG","philippine","philamlife","interested buyers"
"127","11/28/2008","40.2","  1622767","AIG","philippine","philamlife","interested buyers"
"128","12/1/2008","33","  2791250","AIG","philippine","philamlife","interested buyers"
"129","12/2/2008","37.4","  2203747","AIG","philippine","philamlife","interested buyers"
"130","12/3/2008","40.2","  4840582","AIG","philippine","philamlife","interested buyers"
"131","12/4/2008","36.8","  2640233","AIG","philippine","philamlife","interested buyers"
"132","12/5/2008","38.8","  2898177","AIG","philippine","philamlife","interested buyers"
"133","12/8/2008","38.6","  2738544","AIG","philippine","philamlife","interested buyers"
"134","12/9/2008","38.6","  1925955","AIG","philippine","philamlife","interested buyers"
"135","12/10/2008","35","  3962540","AIG","philippine","philamlife","interested buyers"
"136","12/11/2008","34.6","  2052166","AIG","philippine","philamlife","interested buyers"
"137","12/12/2008","36","  1938797","AIG","philippine","philamlife","interested buyers"
"138","12/15/2008","34.8","  1352468","AIG","philippine","philamlife","interested buyers"
"139","12/16/2008","36","  2058656","AIG","philippine","philamlife","interested buyers"
"140","12/17/2008","35","  1387600","AIG","philippine","philamlife","interested buyers"
"141","12/18/2008","33.4","  1698566","AIG","philippine","philamlife","interested buyers"
"142","12/19/2008","32","  2332111","AIG","philippine","philamlife","interested buyers"
"143","12/22/2008","32.2","  1404452","AIG","philippine","philamlife","interested buyers"
"144","12/23/2008","31","  1611147","AIG","philippine","philamlife","interested buyers"
"145","12/24/2008","31.2","   622086","AIG","philippine","philamlife","interested buyers"
"146","12/26/2008","31.4","   756406","AIG","philippine","philamlife","interested buyers"
"147","12/29/2008","31","  1059975","AIG","philippine","philamlife","interested buyers"
"148","12/30/2008","31.2","  1114219","AIG","philippine","philamlife","interested buyers"
"149","12/31/2008","31.4","  1337940","AIG","philippine","philamlife","interested buyers"
"150","1/2/2009","33.8","  1637410","AIG","philippine","philamlife","interested buyers"
"151","1/5/2009","33.2","  1709843","AIG","philippine","philamlife","interested buyers"
"152","1/6/2009","34.8","  1461396","AIG","philippine","philamlife","interested buyers"
"153","1/7/2009","32.8","  1339194","AIG","philippine","philamlife","interested buyers"
"154","1/8/2009","33","   994574","AIG","philippine","philamlife","interested buyers"
"155","1/9/2009","32.4","   873685","AIG","philippine","philamlife","interested buyers"
"156","1/12/2009","30.8","  1559314","AIG","philippine","philamlife","interested buyers"
"157","1/13/2009","31.6","  1215786","AIG","philippine","philamlife","interested buyers"
"158","1/14/2009","29.8","  1549780","AIG","philippine","philamlife","interested buyers"
"159","1/15/2009","28.2","  2403016","AIG","philippine","philamlife","interested buyers"
"160","1/16/2009","28.4","  1732086","AIG","philippine","philamlife","interested buyers"
"161","1/20/2009","27.4","  2628388","AIG","philippine","philamlife","interested buyers"
"162","1/21/2009","29","  1960982","AIG","philippine","philamlife","interested buyers"
"163","1/22/2009","26.2","  1749517","AIG","philippine","philamlife","interested buyers"
"164","1/23/2009","27.4","  1674208","AIG","philippine","philamlife","interested buyers"
"165","1/26/2009","25.2","  1326215","AIG","philippine","philamlife","interested buyers"
"166","1/27/2009","27","   911966","AIG","philippine","philamlife","interested buyers"
"167","1/28/2009","28.2","  1779776","AIG","philippine","philamlife","interested buyers"
"168","1/29/2009","25.8","  1088130","AIG","philippine","philamlife","interested buyers"
"169","1/30/2009","25.6","  1410919","AIG","philippine","philamlife","interested buyers"
"170","2/2/2009","24.6","  1594716","AIG","philippine","philamlife","interested buyers"
"171","2/3/2009","21.6","  3448654","AIG","philippine","philamlife","interested buyers"
"172","2/4/2009","20.6","  1911248","AIG","philippine","philamlife","interested buyers"
"173","2/5/2009","20","  2603469","AIG","philippine","philamlife","interested buyers"
"174","2/6/2009","20.8","  3038104","AIG","philippine","philamlife","interested buyers"
"175","2/9/2009","20.8","  1439462","AIG","philippine","philamlife","interested buyers"
"176","2/10/2009","18.4","  2965220","AIG","philippine","philamlife","interested buyers"
"177","2/11/2009","19.2","  1848785","AIG","philippine","philamlife","interested buyers"
"178","2/12/2009","18","  1869150","AIG","philippine","philamlife","interested buyers"
"179","2/13/2009","17","   866845","AIG","philippine","philamlife","interested buyers"
"180","2/17/2009","15.6","  1695572","AIG","philippine","philamlife","interested buyers"
"181","2/18/2009","14.6","  1318903","AIG","philippine","philamlife","interested buyers"
"182","2/19/2009","11.8","  2701620","AIG","philippine","philamlife","interested buyers"
"183","2/20/2009","10.8","  3683418","AIG","philippine","philamlife","interested buyers"
"184","2/23/2009","10.6","  3900319","AIG","philippine","philamlife","interested buyers"
"185","2/24/2009","8.2","  5250307","AIG","philippine","philamlife","interested buyers"
"186","2/25/2009","9.2","  2999122","AIG","philippine","philamlife","interested buyers"
"187","2/26/2009","10.4","  3983272","AIG","philippine","philamlife","interested buyers"
"188","2/27/2009","8.4","  3329555","AIG","philippine","philamlife","interested buyers"
"189","3/2/2009","8.4","  3450225","AIG","philippine","philamlife","interested buyers"
"190","3/3/2009","8.6","  2909976","AIG","philippine","philamlife","interested buyers"
"191","3/4/2009","8.6","  2601321","AIG","philippine","philamlife","interested buyers"
"192","3/5/2009","7","  3132829","AIG","philippine","philamlife","interested buyers"
"193","3/6/2009","7","  2601407","AIG","philippine","philamlife","interested buyers"
"194","3/9/2009","7","  1906654","AIG","philippine","philamlife","interested buyers"
"195","3/10/2009","8.4","  3023639","AIG","philippine","philamlife","interested buyers"
"196","3/11/2009","8.2","  2197675","AIG","philippine","philamlife","interested buyers"
"197","3/12/2009","8.2","  2343838","AIG","philippine","philamlife","interested buyers"
"198","3/13/2009","10","  3542724","AIG","philippine","philamlife","interested buyers"
"199","3/16/2009","16.6"," 14304153","AIG","philippine","philamlife","interested buyers"
"200","3/17/2009","19.2","  8770739","AIG","philippine","philamlife","interested buyers"
"201","3/18/2009","27.6"," 29234579","AIG","philippine","philamlife","interested buyers"
"202","3/19/2009","32.4"," 28000092","AIG","philippine","philamlife","interested buyers"
"203","3/20/2009","25.2"," 20199219","AIG","philippine","philamlife","interested buyers"
"204","3/23/2009","29.6"," 12044271","AIG","philippine","philamlife","interested buyers"
"205","3/24/2009","27.8"," 11347880","AIG","philippine","philamlife","interested buyers"
"206","3/25/2009","24"," 16049196","AIG","philippine","philamlife","interested buyers"
"207","3/26/2009","22"," 11443302","AIG","philippine","philamlife","interested buyers"
"208","3/27/2009","20.4"," 11190030","AIG","philippine","philamlife","interested buyers"
"209","3/30/2009","19","  5709847","AIG","philippine","philamlife","interested buyers"
"210","3/31/2009","20","  6350635","AIG","philippine","philamlife","interested buyers"
"211","4/1/2009","21.4","  4199575","AIG","philippine","philamlife","interested buyers"
"212","4/2/2009","22.8","  7532333","AIG","philippine","philamlife","interested buyers"
"213","4/3/2009","22.8","  4270866","AIG","philippine","philamlife","interested buyers"
"214","4/6/2009","22","  3171128","AIG","philippine","philamlife","interested buyers"
"215","4/7/2009","21","  2464096","AIG","philippine","philamlife","interested buyers"
"216","4/8/2009","21.6","  2534739","AIG","philippine","philamlife","interested buyers"
"217","4/9/2009","23.2","  4608513","AIG","philippine","philamlife","interested buyers"
"218","4/13/2009","28.4","  8969315","AIG","philippine","philamlife","interested buyers"
"219","4/14/2009","30.4"," 17604794","AIG","philippine","philamlife","interested buyers"
"220","4/15/2009","32","  7526306","AIG","philippine","philamlife","interested buyers"
"221","4/16/2009","33.8","  7183859","AIG","philippine","philamlife","interested buyers"
"222","4/17/2009","32.4","  8119451","AIG","philippine","philamlife","interested buyers"
"223","4/20/2009","25.8","  8303287","AIG","philippine","philamlife","interested buyers"
"224","4/21/2009","29.2","  8554351","AIG","philippine","philamlife","interested buyers"
"225","4/22/2009","28.6","  5998258","AIG","philippine","philamlife","interested buyers"
"226","4/23/2009","30","  3674520","AIG","philippine","philamlife","interested buyers"
"227","4/24/2009","29.2","  3964374","AIG","philippine","philamlife","interested buyers"
"228","4/27/2009","28","  2879701","AIG","philippine","philamlife","interested buyers"
"229","4/28/2009","26.8","  2707089","AIG","philippine","philamlife","interested buyers"
"230","4/29/2009","28.2","  3070877","AIG","philippine","philamlife","interested buyers"
"231","4/30/2009","27.6","  2994469","AIG","philippine","philamlife","interested buyers"
"232","5/1/2009","27.6","  1568661","AIG","philippine","philamlife","interested buyers"
"233","5/4/2009","29.2","  5272291","AIG","philippine","philamlife","interested buyers"
"234","5/5/2009","34.6"," 13050480","AIG","philippine","philamlife","interested buyers"
"235","5/6/2009","36.8"," 13651615","AIG","philippine","philamlife","interested buyers"
"236","5/7/2009","39"," 17483626","AIG","philippine","philamlife","interested buyers"
"237","5/8/2009","40.2","  9489805","AIG","philippine","philamlife","interested buyers"
"238","5/11/2009","38","  6228922","AIG","philippine","philamlife","interested buyers"
"239","5/12/2009","36.2","  6397790","AIG","philippine","philamlife","interested buyers"
"240","5/13/2009","32","  6427433","AIG","philippine","philamlife","interested buyers"
"241","5/14/2009","36.8","  6476376","AIG","philippine","philamlife","interested buyers"
"242","5/15/2009","34.4","  5877067","AIG","philippine","philamlife","interested buyers"
"243","5/18/2009","36.6","  4387395","AIG","philippine","philamlife","interested buyers"
"244","5/19/2009","36.2","  3438164","AIG","philippine","philamlife","interested buyers"
"245","5/20/2009","35.6","  3239020","AIG","philippine","philamlife","interested buyers"
"246","5/21/2009","36","  2588620","AIG","philippine","philamlife","interested buyers"
"247","5/22/2009","34","  5426852","AIG","philippine","philamlife","interested buyers"
"248","5/26/2009","34","  3375875","AIG","philippine","philamlife","interested buyers"
"249","5/27/2009","33.2","  2332954","AIG","philippine","philamlife","interested buyers"
"250","5/28/2009","33.4","  2539332","AIG","philippine","philamlife","interested buyers"
"251","5/29/2009","33.8","  2130392","AIG","philippine","philamlife","interested buyers"
"252","6/1/2009","33.2","  2368194","AIG","philippine","philamlife","interested buyers"
"253","6/2/2009","31.2","  3923795","AIG","philippine","philamlife","interested buyers"
"254","6/3/2009","29.4","  4988223","AIG","philippine","philamlife","interested buyers"
"255","6/4/2009","32.8","  3522615","AIG","philippine","philamlife","interested buyers"
"256","6/5/2009","34.2","  4503297","AIG","philippine","philamlife","interested buyers"
"257","6/8/2009","33.2","  2074462","AIG","philippine","philamlife","interested buyers"
"258","6/9/2009","33","  1660022","AIG","philippine","philamlife","interested buyers"
"259","6/10/2009","32","  2406093","AIG","philippine","philamlife","interested buyers"
"260","6/11/2009","32.2","  1400090","AIG","philippine","philamlife","interested buyers"
"261","6/12/2009","32.2","  1640380","AIG","philippine","philamlife","interested buyers"
"262","6/15/2009","30.6","  2234670","AIG","philippine","philamlife","interested buyers"
"263","6/16/2009","29.6","  2716036","AIG","philippine","philamlife","interested buyers"
"264","6/17/2009","28","  3594491","AIG","philippine","philamlife","interested buyers"
"265","6/18/2009","29.4","  2439651","AIG","philippine","philamlife","interested buyers"
"266","6/19/2009","30.6","  2449951","AIG","philippine","philamlife","interested buyers"
"267","6/22/2009","27.8","  2456544","AIG","philippine","philamlife","interested buyers"
"268","6/23/2009","28.2","  1522062","AIG","philippine","philamlife","interested buyers"
"269","6/24/2009","28.4","  1135714","AIG","philippine","philamlife","interested buyers"
"270","6/25/2009","29.2","  1636496","AIG","philippine","philamlife","interested buyers"
"271","6/26/2009","29.2","  2080306","AIG","philippine","philamlife","interested buyers"
"272","6/29/2009","26.6","  4332752","AIG","philippine","philamlife","interested buyers"
"273","6/30/2009","23.2"," 17698142","AIG","philippine","philamlife","interested buyers"
"274","7/1/2009","18.08"," 40822279","AIG","philippine","philamlife","interested buyers"
"275","7/2/2009","18.25"," 13038315","AIG","philippine","philamlife","interested buyers"
"276","7/6/2009","16.19"," 17649031","AIG","philippine","philamlife","interested buyers"
"277","7/7/2009","13.75"," 27021223","AIG","philippine","philamlife","interested buyers"
"278","7/8/2009","13.1"," 21205784","AIG","philippine","philamlife","interested buyers"
"279","7/9/2009","9.48"," 60649160","AIG","philippine","philamlife","interested buyers"
"280","7/10/2009","11.74"," 90319486","AIG","philippine","philamlife","interested buyers"
"281","7/13/2009","14.57"," 70644983","AIG","philippine","philamlife","interested buyers"
"282","7/14/2009","14.32"," 74606415","AIG","philippine","philamlife","interested buyers"
"283","7/15/2009","14.22"," 28910574","AIG","philippine","philamlife","interested buyers"
"284","7/16/2009","12.75"," 24630079","AIG","philippine","philamlife","interested buyers"
"285","7/17/2009","13.52"," 27472115","AIG","philippine","philamlife","interested buyers"
"286","7/20/2009","13.46"," 10872585","AIG","philippine","philamlife","interested buyers"
"287","7/21/2009","13.32","  8209762","AIG","philippine","philamlife","interested buyers"
"288","7/22/2009","13.12","  5196388","AIG","philippine","philamlife","interested buyers"
"289","7/23/2009","12.66","  8985335","AIG","philippine","philamlife","interested buyers"
"290","7/24/2009","12.46"," 10868924","AIG","philippine","philamlife","interested buyers"
"291","7/27/2009","13"," 10269237","AIG","philippine","philamlife","interested buyers"
"292","7/28/2009","13.35"," 11030836","AIG","philippine","philamlife","interested buyers"
"293","7/29/2009","13.05","  6998670","AIG","philippine","philamlife","interested buyers"
"294","7/30/2009","13.13","  5413218","AIG","philippine","philamlife","interested buyers"
"295","7/31/2009","13.14","  4986778","AIG","philippine","philamlife","interested buyers"
"296","8/3/2009","13.6"," 10051381","AIG","philippine","philamlife","interested buyers"
"297","8/4/2009","13.52","  7875040","AIG","philippine","philamlife","interested buyers"
"298","8/5/2009","22","134873458","AIG","philippine","philamlife","interested buyers"
"299","8/6/2009","22.53","130982460","AIG","philippine","philamlife","interested buyers"
"300","8/7/2009","27.14","101135119","AIG","philippine","philamlife","interested buyers"
"301","8/10/2009","28.7"," 49035612","AIG","philippine","philamlife","interested buyers"
"302","8/11/2009","24.92"," 38862274","AIG","philippine","philamlife","interested buyers"
"303","8/12/2009","25.33"," 18192758","AIG","philippine","philamlife","interested buyers"
"304","8/13/2009","25.02"," 11317649","AIG","philippine","philamlife","interested buyers"
"305","8/14/2009","24.37"," 14340413","AIG","philippine","philamlife","interested buyers"
"306","8/17/2009","23.42"," 11781222","AIG","philippine","philamlife","interested buyers"
"307","8/18/2009","24.55"," 10616492","AIG","philippine","philamlife","interested buyers"
"308","8/19/2009","26.64"," 31899780","AIG","bernie madoff","aig losses","federal government"
"309","8/20/2009","32.3","132331683","AIG","bernie madoff","aig losses","federal government"
"310","8/21/2009","32.85"," 49397316","AIG","bernie madoff","aig losses","federal government"
"311","8/24/2009","33.85"," 31050516","AIG","bernie madoff","aig losses","federal government"
"312","8/25/2009","33.97"," 17693459","AIG","bernie madoff","aig losses","federal government"
"313","8/26/2009","37.69"," 27435471","AIG","bernie madoff","aig losses","federal government"
"314","8/27/2009","47.84","149030113","AIG","bernie madoff","aig losses","federal government"
"315","8/28/2009","50.23","130734811","AIG","bernie madoff","aig losses","federal government"
"316","8/31/2009","45.33"," 69599360","AIG","bernie madoff","aig losses","federal government"
"317","9/1/2009","36"," 87237958","AIG","bernie madoff","aig losses","federal government"
"318","9/2/2009","37.95"," 99415533","AIG","bernie madoff","aig losses","federal government"
"319","9/3/2009","41.75"," 56846681","AIG","bernie madoff","aig losses","federal government"
"320","9/4/2009","40.05"," 50458288","AIG","bernie madoff","aig losses","federal government"
"321","9/8/2009","35.85"," 40784831","AIG","bernie madoff","aig losses","federal government"
"322","9/9/2009","38.89"," 55294168","AIG","bernie madoff","aig losses","federal government"
"323","9/10/2009","37.85"," 46668625","AIG","bernie madoff","aig losses","federal government"
"324","9/11/2009","37.55"," 38216689","AIG","bernie madoff","aig losses","federal government"
"325","9/14/2009","41.11"," 55665884","AIG","bernie madoff","aig losses","federal government"
"326","9/15/2009","38.8"," 52590276","AIG","bernie madoff","aig losses","federal government"
"327","9/16/2009","40.32"," 35344182","AIG","bernie madoff","aig losses","federal government"
"328","9/17/2009","39.43"," 24205428","AIG","bernie madoff","aig losses","federal government"
"329","9/18/2009","39.91"," 21211435","AIG","bernie madoff","aig losses","federal government"
"330","9/21/2009","48.4","114892538","AIG","bernie madoff","aig losses","federal government"
"331","9/22/2009","45.8","123455842","AIG","bernie madoff","aig losses","federal government"
"332","9/23/2009","46.71"," 67691977","AIG","bernie madoff","aig losses","federal government"
"333","9/24/2009","45"," 51570904","AIG","bernie madoff","aig losses","federal government"
"334","9/25/2009","44.6"," 33045288","AIG","bernie madoff","aig losses","federal government"
"335","9/28/2009","46.14"," 32572634","AIG","bernie madoff","aig losses","federal government"
"336","9/29/2009","45.22"," 29876219","AIG","bernie madoff","aig losses","federal government"
"337","9/30/2009","44.11"," 28831146","AIG","bernie madoff","aig losses","federal government"
"338","10/1/2009","40.9"," 26826515","AIG","bernie madoff","aig losses","federal government"
"339","10/2/2009","43.08"," 47058020","AIG","bernie madoff","aig losses","federal government"
"340","10/5/2009","42.75"," 30251859","AIG","bernie madoff","aig losses","federal government"
"341","10/6/2009","44.83"," 45033740","AIG","bernie madoff","aig losses","federal government"
"342","10/7/2009","45.9"," 29050779","AIG","bernie madoff","aig losses","federal government"
"343","10/8/2009","43.75"," 37393309","AIG","bernie madoff","aig losses","federal government"
"344","10/9/2009","44.22"," 18116611","AIG","bernie madoff","aig losses","federal government"
"345","10/12/2009","44.4"," 17315240","AIG","bernie madoff","aig losses","federal government"
"346","10/13/2009","44.53"," 21732685","AIG","bernie madoff","aig losses","federal government"
"347","10/14/2009","44.41"," 18807430","AIG","bernie madoff","aig losses","federal government"
"348","10/15/2009","44.61"," 32530976","AIG","bernie madoff","aig losses","federal government"
"349","10/16/2009","43.2"," 23069479","AIG","bernie madoff","aig losses","federal government"
"350","10/19/2009","41.17"," 26389704","AIG","bernie madoff","aig losses","federal government"
"351","10/20/2009","40.43"," 21812526","AIG","bernie madoff","aig losses","federal government"
"352","10/21/2009","39.03"," 17889844","AIG","bernie madoff","aig losses","federal government"
"353","10/22/2009","41.49"," 29203471","AIG","bernie madoff","aig losses","federal government"
